"cause","effect"
"TTF2","DCP1A"
"TTF2","DRAP1"
"TTF2","KIF4A"
"TTF2","SMAD1"
"TTN","TRIM63"
"TUB","ABL1"
"TUB","IRS1"
"TUB","SRC"
"TUBA1A","ARL3"
"TUBA1A","BTG1"
"TUBA1A","CDKN1A"
"TUBA1A","GNAI2"
"TUBA1A","RBM23"
"TUBA1A","S100A8"
"TUBA1A","SIAH1"
"TUBA1B","HDAC6"
"TUBA1B","TUBG1"
"TUBA3C","PFDN5"
"TUBA4A","MARK4"
"TUBA4A","RBM23"
"TUBB","MX1"
"TUBB","PLK1"
"TUBB","TGM2"
"TUBB","TTK"
"TUBB3","LIG1"
"TUBG1","PLK1"
"TUBGCP3","AKAP9"
"TUBGCP4","CCDC85B"
"TUBGCP4","MAD1L1"
"TUBGCP4","USHBP1"
"TWF1","BMPR2"
"TWF2","ARHGDIA"
"TXK","FYN"
"TXK","LCP2"
"TXK","YTHDC1"
"TXNDC17","DYNLL1"
"TXNIP","FHL1"
"TXNRD1","TXNDC17"
"TYK2","DNM2"
"TYK2","STAM2"
"TYK2","TK1"
"TYK2","VAV1"
"TYK2","XRCC5"
"TYRO3","PIK3R1"
"TYROBP","ZAP70"
"U2AF2","PUF60"
"UACA","MED14"
"UBA2","SUMO2"
"UBA3","NEDD8"
"UBA52","ACVR1"
"UBA52","DAZAP2"
"UBA52","HGS"
"UBA52","RNF11"
"UBA52","SMURF1"
"UBA52","USP7"
"UBAP2L","ATXN1"
"UBAP2L","TLN1"
"UBAP2L","VCL"
"UBB","CDT1"
"UBB","EPS15"
"UBB","PIN1"
"UBB","RAD23A"
"UBB","RAD23B"
"UBC","SQSTM1"
"UBC","UCHL1"
"UBE2A","CDK2"
"UBE2A","RAD18"
"UBE2A","ZMYM2"
"UBE2C","ANAPC2"
"UBE2D2","PJA1"
"UBE2D3","MKRN1"
"UBE2D3","UBE3A"
"UBE2I","EP300"
"UBE2I","PIAS1"
"UBE2L6","SIAH2"
"UBE2R2","FBXW5"
"UBE2W","MKRN1"
"UBE3A","POLE4"
"UBE3A","UBE2D3"
"UBE4B","CASP3"
"UBE4B","CASP7"
"UBQLN1","CD99"
"UBQLN1","CHRNA4"
"UBQLN1","CSTF2"
"UBQLN1","EFEMP2"
"UBQLN1","HGS"
"UBQLN1","NBL1"
"UBQLN1","PLA2G16"
"UBQLN1","PRPF40A"
"UBQLN1","TRIM32"
"UBQLN2","UBE3A"
"UBQLN4","CD99"
"UBQLN4","EFEMP2"
"UBQLN4","MIF4GD"
"UBQLN4","PMEPA1"
"UBQLN4","RAI2"
"UBQLN4","SCMH1"
"UBQLN4","TGFB1I1"
"UBQLN4","UNC119"
"UBR1","ARL3"
"UBR1","ARL4D"
"UBR1","BTBD2"
"UBR1","FTH1"
"UBR1","GSK3B"
"UBR1","LAMA4"
"UBR1","NDUFA4L2"
"UBR1","SPRY2"
"UBR1","UBE2A"
"UBR5","CIB1"
"UBR5","KPNA1"
"UBR5","KPNA2"
"UBR5","KPNB1"
"UBR5","MAPK1"
"UBR5","TOPBP1"
"UBTF","CD3EAP"
"UBTF","MAD1L1"
"UBTF","RB1"
"UBTF","SMURF1"
"UBXN1","ACVR1"
"UBXN1","SMURF1"
"UBXN11","RND2"
"UBXN11","ZFYVE9"
"UCP2","YWHAB"
"UCP3","YWHAB"
"UFM1","ARHGDIA"
"UFM1","GSK3B"
"UNC119","ARL3"
"UNC119","ARL4D"
"UNC119","BTBD2"
"UNC119","CCL18"
"UNC119","MPHOSPH6"
"UNC119","PAFAH1B3"
"UNC119","PIN1"
"UNC119","QTRT1"
"UNC119","RGL2"
"UNC119","SULT1E1"
"UNC13D","LMNA"
"UPF2","DCP2"
"UPF2","EIF4G1"
"UPF2","EXOSC1"
"UPF2","EXOSC4"
"UPF2","SKIV2L2"
"UPF2","SMG1"
"UPF2","XRN1"
"UPF3B","RBM8A"
"UPF3B","UPF2"
"UPP1","VIM"
"URB1","MAPK6"
"USF1","USF2"
"USF2","USF1"
"USO1","RAB1A"
"USP13","FNBP1L"
"USP33","DDX56"
"USP33","EIF6"
"USP33","TCEB2"
"USP33","VHL"
"USP4","RB1"
"USP4","RBL1"
"USP45","SMURF1"
"USP54","ATXN1"
"USP54","ATXN1L"
"USP7","BCOR"
"USP7","KLHL8"
"USP7","ZMYND8"
"USP8","RNF41"
"USP8","YWHAG"
"USP9X","CTNNB1"
"USP9X","NUAK1"
"UTP14A","CEP70"
"UTP3","HAP1"
"UTRN","PTPN12"
"UXT","LRPPRC"
"UXT","SKP2"
"VAMP2","SNAP25"
"VAMP2","STXBP2"
"VANGL1","DVL1"
"VANGL1","DVL3"
"VASP","KPNB1"
"VASP","ZYX"
"VAV1","HCK"
"VAV1","RHOG"
"VAV1","TUBA4A"
"VAV3","CBLB"
"VAV3","INSR"
"VAV3","RHOG"
"VAV3","ZYX"
"VBP1","VHL"
"VCAM1","ITGB1"
"VCAM1","ITGB7"
"VCAN","ADAMTS1"
"VCAN","FBLN1"
"VCAN","FBLN2"
"VCAN","FBN1"
"VCAN","ITGA4"
"VCAN","ITGB1"
"VCL","ABI2"
"VCL","ACTN1"
"VCL","ALS2CR11"
"VCL","ARHGEF1"
"VCL","C14orf166"
"VCL","CIRBP"
"VCL","CORO2B"
"VCL","CTNNA1"
"VCL","DDX1"
"VCL","DDX3X"
"VCL","EIF4E"
"VCL","HNRNPK"
"VCL","MIF"
"VCL","MYL6"
"VCL","NUDT21"
"VCL","PRPF40A"
"VCL","PSME1"
"VCL","SNRPA"
"VCL","SNRPE"
"VCL","SNRPG"
"VCL","SORBS1"
"VCL","SYNCRIP"
"VCL","TRIP6"
"VCL","U2AF1"
"VCL","VIM"
"VCP","UFD1L"
"VCPIP1","STX5"
"VDAC1","CYCS"
"VDAC1","GSN"
"VDR","CREBBP"
"VDR","NCOA1"
"VDR","NCOA2"
"VDR","NCOA3"
"VDR","NCOA6"
"VDR","PSMC5"
"VEPH1","ACVR1"
"VHL","CUL2"
"VHL","HIF1AN"
"VHL","HNRNPA2B1"
"VHL","PSMC3"
"VHL","RBX1"
"VHL","RNF139"
"VIM","CDKN1A"
"VIM","KRT20"
"VIM","MRPL44"
"VIM","NIF3L1"
"VIM","RAB8B"
"VIM","RAD51"
"VIM","SETDB1"
"VLDLR","APOE"
"VLDLR","SNX17"
"VPS28","ASF1A"
"VPS28","UBA52"
"VPS4B","CHMP1B"
"VPS72","CCDC85B"
"VSNL1","ATXN1"
"VTA1","MBIP"
"VTA1","SSSCA1"
"VTN","EGF"
"WAS","CSNK2A1"
"WAS","HCK"
"WAS","HCLS1"
"WAS","IPO5"
"WAS","ITK"
"WAS","PSTPIP1"
"WAS","PTPN12"
"WAS","RGL1"
"WAS","TRIP10"
"WASF1","DNMBP"
"WASF1","PRKAR2A"
"WASF2","ABI1"
"WASF2","BAIAP2"
"WASF2","CDC42"
"WASF2","DOCK1"
"WASF2","NCKAP1"
"WASF2","PACSIN1"
"WASF2","PSTPIP1"
"WASH2P","SNAP23"
"WASL","CDC42"
"WASL","DNMBP"
"WASL","FNBP1L"
"WASL","HSP90AA1"
"WASL","HSP90AB1"
"WASL","ITSN1"
"WASL","PACSIN3"
"WASL","PFN1"
"WASL","PRPF40A"
"WBP1","NEDD4"
"WBP1","YAP1"
"WBP11","DDX17"
"WBP11","PRPF40A"
"WBP11","VIM"
"WDR18","ANXA7"
"WDR18","TK1"
"WDR47","TCEA2"
"WDR77","SNRPE"
"WDR89","POLR3F"
"WDTC1","MED23"
"WDYHV1","DCTPP1"
"WEE1","BRD8"
"WEE1","CDK2"
"WEE1","SKP2"
"WEE1","SMURF1"
"WEE1","YWHAG"
"WIPF1","CTTN"
"WIPF1","EIF2AK2"
"WIPF1","HCK"
"WIPF1","PIK3CG"
"WIPF2","PFN1"
"WIZ","EHMT2"
"WNK1","MAP3K2"
"WNK1","YWHAG"
"WNK4","CLDN1"
"WNT4","PORCN"
"WNT5B","APPBP2"
"WRN","CDKN2A"
"WRN","PRKAR1B"
"WWC1","KIAA0513"
"WWP1","DAZAP2"
"WWP1","WBP1"
"WWP1","ZNF638"
"XAB2","ERCC6"
"XAB2","ERCC8"
"XAB2","POLR2A"
"XAB2","PPIE"
"XAB2","XPA"
"XBP1","ATF6"
"XCR1","XCL1"
"XIAP","BIRC5"
"XIAP","CASP3"
"XIAP","COMMD1"
"XIAP","DYNLL2"
"XIAP","GSPT1"
"XIAP","HTRA2"
"XIAP","MAP3K7"
"XIAP","UBB"
"XPA","ERCC6"
"XPC","ERCC3"
"XPC","GTF2H1"
"XPO1","NUP214"
"XPO1","SMURF1"
"XPO5","NUP214"
"XPO7","MAPK9"
"XPOT","NUP214"
"XRCC1","PCNA"
"XRCC5","NBN"
"XRCC5","PCNA"
"XRCC5","POLD1"
"XRCC5","POLR2A"
"XRCC5","PRKDC"
"XRCC5","RBM14"
"XRCC6","CCT3"
"XRCC6","NHP2L1"
"XRCC6","PRKDC"
"XRN1","CHD4"
"XRN1","DCP1A"
"XRN1","EXOSC1"
"XRN1","SKIV2L2"
"XRN2","EIF5A"
"XRN2","UPF2"
"YAP1","TP53BP2"
"YAP1","WBP2"
"YAP1","YWHAG"
"YEATS4","MLLT10"
"YES1","ADAM12"
"YES1","RASA1"
"YES1","RPL10"
"YES1","TP53BP2"
"YLPM1","PPP1CA"
"YLPM1","PRPF40A"
"YTHDC1","KHDRBS3"
"YWHAB","BAD"
"YWHAB","BCL2L11"
"YWHAB","BID"
"YWHAB","CSNK2A1"
"YWHAB","DYRK1A"
"YWHAB","FRMD6"
"YWHAB","HSP90AB1"
"YWHAB","KIF5B"
"YWHAB","LARP1"
"YWHAB","LYST"
"YWHAB","PARD3"
"YWHAB","RACGAP1"
"YWHAB","SNRNP200"
"YWHAB","TJP2"
"YWHAB","YWHAE"
"YWHAB","YWHAG"
"YWHAE","CDC25A"
"YWHAE","DYRK1A"
"YWHAE","PAPOLA"
"YWHAE","RPGR"
"YWHAG","C16orf80"
"YWHAG","CENPJ"
"YWHAG","CPSF3"
"YWHAG","DCP1A"
"YWHAG","DENND4A"
"YWHAG","DOCK7"
"YWHAG","DYNC1H1"
"YWHAG","DYRK1A"
"YWHAG","ERC1"
"YWHAG","EWSR1"
"YWHAG","GBF1"
"YWHAG","HDAC7"
"YWHAG","LARP1"
"YWHAG","LBR"
"YWHAG","LIMA1"
"YWHAG","LMO7"
"YWHAG","MYCBP2"
"YWHAG","NOLC1"
"YWHAG","NUFIP2"
"YWHAG","PGAM5"
"YWHAG","PNN"
"YWHAG","PPIG"
"YWHAG","PRKDC"
"YWHAG","PRMT1"
"YWHAG","PRPF40A"
"YWHAG","PUF60"
"YWHAG","RASAL2"
"YWHAG","RASSF8"
"YWHAG","SAMD4B"
"YWHAG","SF3B3"
"YWHAG","SNRNP200"
"YWHAG","SRPK1"
"YWHAG","SVIL"
"YWHAG","TBC1D4"
"YWHAG","THRAP3"
"YWHAG","TP53BP2"
"YWHAG","USP8"
"YWHAG","YAP1"
"YWHAH","NEK1"
"YWHAQ","BAD"
"YWHAQ","KCNK3"
"YWHAQ","KIF5B"
"YWHAQ","LARP1"
"YWHAQ","LYST"
"YWHAQ","NIF3L1"
"YWHAQ","PDPK1"
"YWHAQ","USP8"
"YWHAQ","YAP1"
"YWHAQ","YWHAG"
"YWHAZ","AKAP13"
"YWHAZ","AKT1"
"YWHAZ","ATXN1"
"YWHAZ","BAD"
"YWHAZ","BCAR1"
"YWHAZ","BRAF"
"YWHAZ","CDC25A"
"YWHAZ","CENPJ"
"YWHAZ","CSNK1A1"
"YWHAZ","ING1"
"YWHAZ","KIF5B"
"YWHAZ","KLC4"
"YWHAZ","LARP1"
"YWHAZ","MAP3K2"
"YWHAZ","MAPK8"
"YWHAZ","PFKFB2"
"YWHAZ","PPP1CC"
"YWHAZ","PRKCI"
"YWHAZ","PTPN13"
"YWHAZ","RAF1"
"YWHAZ","RIN1"
"YWHAZ","RRAD"
"YWHAZ","SH3GL1"
"YWHAZ","TLK2"
"YWHAZ","UBE3A"
"YWHAZ","WEE1"
"YWHAZ","YWHAE"
"YY1","ATF6"
"YY1","CREB1"
"YY1","E2F3"
"YY1","EP300"
"YY1","HDAC2"
"YY1","RYBP"
"YY1","SP1"
"YY1","YAF2"
"YY1","ZRANB2"
"ZAP70","CARD11"
"ZAP70","CD247"
"ZAP70","CD3E"
"ZAP70","CD5"
"ZAP70","CD79B"
"ZAP70","CRK"
"ZAP70","DBNL"
"ZAP70","DEF6"
"ZAP70","FYN"
"ZAP70","LAT"
"ZAP70","LAX1"
"ZAP70","LCK"
"ZAP70","LCP2"
"ZAP70","NFAM1"
"ZAP70","PTK2B"
"ZAP70","PTPRC"
"ZAP70","SH2B3"
"ZAP70","SLA"
"ZAP70","VAV1"
"ZAP70","WIPF1"
"ZBED1","SORBS3"
"ZBTB16","BCL6"
"ZBTB16","PML"
"ZBTB17","CREBBP"
"ZBTB17","EP300"
"ZBTB43","ZNF417"
"ZBTB5","CCDC85B"
"ZC3H7B","EIF4G1"
"ZCCHC10","PIN1"
"ZEB1","CTBP1"
"ZEB1","DRAP1"
"ZEB2","CTBP1"
"ZEB2","SMAD1"
"ZEB2","SMAD5"
"ZFC3H1","CCDC85B"
"ZFP64","SETDB1"
"ZFPM1","GATA2"
"ZFPM2","CTBP1"
"ZFPM2","EP300"
"ZFYVE20","MAPK14"
"ZFYVE9","CHD6"
"ZFYVE9","FAM46A"
"ZFYVE9","PPP1CB"
"ZFYVE9","SCYL2"
"ZFYVE9","SUPT5H"
"ZFYVE9","ZMYND8"
"ZHX1","BHLHE40"
"ZHX1","NFYA"
"ZHX1","ZHX2"
"ZHX1","ZHX3"
"ZHX1","ZNF33B"
"ZHX2","NFYA"
"ZMIZ1","TBC1D4"
"ZMYM2","SNIP1"
"ZMYND19","KCTD13"
"ZMYND8","USP7"
"ZNF184","SMAD5"
"ZNF202","ZNF473"
"ZNF205","CCDC85B"
"ZNF205","CDC37"
"ZNF205","MDFI"
"ZNF219","CTBP1"
"ZNF227","CDKN2A"
"ZNF24","SCAND1"
"ZNF24","SETDB1"
"ZNF250","CCDC85B"
"ZNF263","TRIM41"
"ZNF263","ZNF446"
"ZNF408","DVL3"
"ZNF417","CCDC85B"
"ZNF417","ZBTB43"
"ZNF423","EBF1"
"ZNF426","CCDC85B"
"ZNF451","SNIP1"
"ZNF512B","BTBD2"
"ZNF512B","EHMT2"
"ZNF512B","MBD1"
"ZNF512B","SUPT5H"
"ZNF521","EBF1"
"ZNF579","GADD45G"
"ZNF579","ILK"
"ZNF579","MAPK6"
"ZNF579","OSGEP"
"ZNF579","SF3B3"
"ZNF580","TSC22D4"
"ZNF622","MYBL2"
"ZNF638","CCDC85B"
"ZNF638","EFEMP2"
"ZNF638","HOOK2"
"ZNF638","KRT19"
"ZNF76","TBP"
"ZNF775","PPP2CB"
"ZNF8","SMAD1"
"ZNF8","SMAD2"
"ZNF8","SMAD3"
"ZNF8","SMAD4"
"ZNF8","SMAD5"
"ZNF8","SMAD9"
"ZW10","RINT1"
"ZXDC","NR1H3"
"ZYX","PLCB3"
"ZYX","VASP"
"hsa-let-7a-5p","PCM1"
"hsa-let-7a-5p","SOX11"
"hsa-let-7b-5p","ABT1"
"hsa-let-7b-5p","ACP1"
"hsa-let-7b-5p","CDC34"
"hsa-let-7b-5p","CPSF1"
"hsa-let-7b-5p","E2F4"
"hsa-let-7b-5p","FASTK"
"hsa-let-7b-5p","FN1"
"hsa-let-7b-5p","HMGA1"
"hsa-let-7b-5p","INPP5A"
"hsa-let-7b-5p","JAK1"
"hsa-let-7b-5p","KIAA1377"
"hsa-let-7b-5p","KIF5C"
"hsa-let-7b-5p","KLF12"
"hsa-let-7b-5p","KPNA6"
"hsa-let-7b-5p","LPAR1"
"hsa-let-7b-5p","MFSD3"
"hsa-let-7b-5p","MYH9"
"hsa-let-7b-5p","PREB"
"hsa-let-7b-5p","PRRX1"
"hsa-let-7b-5p","PTP4A2"
"hsa-let-7b-5p","PTPRD"
"hsa-let-7b-5p","RASSF8"
"hsa-let-7b-5p","RPS6KB2"
"hsa-let-7b-5p","SSX2IP"
"hsa-let-7b-5p","TARBP2"
"hsa-let-7b-5p","TXLNA"
"hsa-let-7b-5p","VCL"
"hsa-let-7b-5p","WASF2"
"hsa-let-7b-5p","ZNF516"
"hsa-let-7c-5p","ARHGEF15"
"hsa-let-7c-5p","BNC2"
"hsa-let-7c-5p","CCND2"
"hsa-let-7c-5p","CYTH3"
"hsa-let-7c-5p","DMD"
"hsa-let-7c-5p","DST"
"hsa-let-7c-5p","FOXO1"
"hsa-let-7c-5p","GAS7"
"hsa-let-7c-5p","HIC1"
"hsa-let-7c-5p","ICMT"
"hsa-let-7c-5p","ID4"
"hsa-let-7c-5p","IGF1"
"hsa-let-7c-5p","MEF2C"
"hsa-let-7c-5p","MEIS2"
"hsa-let-7c-5p","NGF"
"hsa-let-7c-5p","PRRX1"
"hsa-let-7c-5p","TBX5"
"hsa-let-7d-5p","GPSM2"
"hsa-let-7e-5p","CCDC106"
"hsa-let-7e-5p","CXXC5"
"hsa-let-7e-5p","IGSF1"
"hsa-let-7e-5p","NUP62"
"hsa-let-7e-5p","PPP2CA"
"hsa-let-7e-5p","PPP2R1A"
"hsa-let-7e-5p","S100A8"
"hsa-let-7e-5p","UBE2K"
"hsa-let-7i-5p","BIRC3"
"hsa-let-7i-5p","CCND2"
"hsa-let-7i-5p","CCR5"
"hsa-let-7i-5p","CD74"
"hsa-let-7i-5p","CD86"
"hsa-let-7i-5p","DIAPH2"
"hsa-let-7i-5p","FAS"
"hsa-let-7i-5p","HLA-DPA1"
"hsa-let-7i-5p","HOXA1"
"hsa-let-7i-5p","LYN"
"hsa-let-7i-5p","PLCG2"
"hsa-let-7i-5p","PRDM1"
"hsa-let-7i-5p","SEMA4C"
"hsa-let-7i-5p","SOD2"
"hsa-let-7i-5p","SP2"
"hsa-let-7i-5p","SRGN"
"hsa-let-7i-5p","TFAP2A"
"hsa-let-7i-5p","UBASH3B"
"hsa-let-7i-5p","UBE2J1"
"hsa-let-7i-5p","ZNF282"
"hsa-miR-1-3p","ACTC1"
"hsa-miR-1-3p","HSPB3"
"hsa-miR-100-5p","BGN"
"hsa-miR-100-5p","FRZB"
"hsa-miR-100-5p","FZD7"
"hsa-miR-100-5p","GREM2"
"hsa-miR-100-5p","HSPB2"
"hsa-miR-100-5p","ITM2B"
"hsa-miR-100-5p","RASA3"
"hsa-miR-101-3p","ADAM10"
"hsa-miR-101-3p","ADNP"
"hsa-miR-101-3p","AFF4"
"hsa-miR-101-3p","AP1G1"
"hsa-miR-101-3p","ARID2"
"hsa-miR-101-3p","ASAP1"
"hsa-miR-101-3p","ASCC3"
"hsa-miR-101-3p","ATF7IP"
"hsa-miR-101-3p","ATP2B1"
"hsa-miR-101-3p","ATP6V1A"
"hsa-miR-101-3p","ATRX"
"hsa-miR-101-3p","ATXN1"
"hsa-miR-101-3p","ATXN1L"
"hsa-miR-101-3p","BACH1"
"hsa-miR-101-3p","BIRC6"
"hsa-miR-101-3p","BTG2"
"hsa-miR-101-3p","C10orf12"
"hsa-miR-101-3p","C11orf30"
"hsa-miR-101-3p","CAMSAP1"
"hsa-miR-101-3p","CLCN3"
"hsa-miR-101-3p","CLIC4"
"hsa-miR-101-3p","CRK"
"hsa-miR-101-3p","CUL4B"
"hsa-miR-101-3p","DCUN1D1"
"hsa-miR-101-3p","DDX1"
"hsa-miR-101-3p","DDX3X"
"hsa-miR-101-3p","DNAJC3"
"hsa-miR-101-3p","E2F3"
"hsa-miR-101-3p","EEA1"
"hsa-miR-101-3p","EIF4G2"
"hsa-miR-101-3p","ELK3"
"hsa-miR-101-3p","ELK4"
"hsa-miR-101-3p","EP300"
"hsa-miR-101-3p","EPC1"
"hsa-miR-101-3p","EXPH5"
"hsa-miR-101-3p","FAM115A"
"hsa-miR-101-3p","FBN1"
"hsa-miR-101-3p","FBXO30"
"hsa-miR-101-3p","FKBP8"
"hsa-miR-101-3p","G3BP1"
"hsa-miR-101-3p","GOLGA4"
"hsa-miR-101-3p","GSK3B"
"hsa-miR-101-3p","GTF2A1"
"hsa-miR-101-3p","HECTD1"
"hsa-miR-101-3p","HIPK1"
"hsa-miR-101-3p","HIPK3"
"hsa-miR-101-3p","HUWE1"
"hsa-miR-101-3p","IER3"
"hsa-miR-101-3p","IGF2R"
"hsa-miR-101-3p","IRF1"
"hsa-miR-101-3p","JMJD1C"
"hsa-miR-101-3p","KIF13A"
"hsa-miR-101-3p","KIF1B"
"hsa-miR-101-3p","LNPEP"
"hsa-miR-101-3p","LRP12"
"hsa-miR-101-3p","MAP1B"
"hsa-miR-101-3p","MAP3K13"
"hsa-miR-101-3p","MAP3K2"
"hsa-miR-101-3p","MAPK1"
"hsa-miR-101-3p","MAPK6"
"hsa-miR-101-3p","MED17"
"hsa-miR-101-3p","MITF"
"hsa-miR-101-3p","MRPS12"
"hsa-miR-101-3p","MYO5A"
"hsa-miR-101-3p","MYO9A"
"hsa-miR-101-3p","NCKAP1"
"hsa-miR-101-3p","NSD1"
"hsa-miR-101-3p","OSMR"
"hsa-miR-101-3p","PARVA"
"hsa-miR-101-3p","PIAS1"
"hsa-miR-101-3p","PJA2"
"hsa-miR-101-3p","PMF1"
"hsa-miR-101-3p","PPP2R3A"
"hsa-miR-101-3p","PPP2R5E"
"hsa-miR-101-3p","PPP3R1"
"hsa-miR-101-3p","PRDM2"
"hsa-miR-101-3p","PRKAA1"
"hsa-miR-101-3p","RAB5A"
"hsa-miR-101-3p","RANBP2"
"hsa-miR-101-3p","RAPGEF6"
"hsa-miR-101-3p","RNF11"
"hsa-miR-101-3p","RNF111"
"hsa-miR-101-3p","RREB1"
"hsa-miR-101-3p","SCYL2"
"hsa-miR-101-3p","SETD5"
"hsa-miR-101-3p","SETD7"
"hsa-miR-101-3p","SKIL"
"hsa-miR-101-3p","SMARCA5"
"hsa-miR-101-3p","TAOK1"
"hsa-miR-101-3p","TAPBP"
"hsa-miR-101-3p","TEAD1"
"hsa-miR-101-3p","THBS1"
"hsa-miR-101-3p","TJP1"
"hsa-miR-101-3p","TNKS2"
"hsa-miR-101-3p","TNPO1"
"hsa-miR-101-3p","TOP1"
"hsa-miR-101-3p","TRIO"
"hsa-miR-101-3p","TRIP12"
"hsa-miR-101-3p","UBQLN1"
"hsa-miR-101-3p","UBR4"
"hsa-miR-101-3p","UBXN1"
"hsa-miR-101-3p","USP9X"
"hsa-miR-101-3p","VCAN"
"hsa-miR-101-3p","VCL"
"hsa-miR-101-3p","WNK1"
"hsa-miR-101-3p","XIAP"
"hsa-miR-101-3p","YAP1"
"hsa-miR-101-3p","YWHAG"
"hsa-miR-101-3p","ZFP91"
"hsa-miR-101-3p","ZKSCAN1"
"hsa-miR-101-3p","ZMYM2"
"hsa-miR-101-5p","PABPN1"
"hsa-miR-103a-3p","ABT1"
"hsa-miR-103a-3p","ACTR2"
"hsa-miR-103a-3p","ADAM10"
"hsa-miR-103a-3p","AFF4"
"hsa-miR-103a-3p","AGFG1"
"hsa-miR-103a-3p","AHNAK"
"hsa-miR-103a-3p","AKAP11"
"hsa-miR-103a-3p","AKAP12"
"hsa-miR-103a-3p","AKAP13"
"hsa-miR-103a-3p","AKT2"
"hsa-miR-103a-3p","ANAPC2"
"hsa-miR-103a-3p","ANXA5"
"hsa-miR-103a-3p","ARHGAP21"
"hsa-miR-103a-3p","ARHGAP5"
"hsa-miR-103a-3p","ARHGEF1"
"hsa-miR-103a-3p","ARIH1"
"hsa-miR-103a-3p","ASGR1"
"hsa-miR-103a-3p","ATF7"
"hsa-miR-103a-3p","ATP2A2"
"hsa-miR-103a-3p","ATXN1"
"hsa-miR-103a-3p","ATXN1L"
"hsa-miR-103a-3p","BIRC6"
"hsa-miR-103a-3p","BMPR2"
"hsa-miR-103a-3p","BTG2"
"hsa-miR-103a-3p","CALU"
"hsa-miR-103a-3p","CCNT1"
"hsa-miR-103a-3p","CD55"
"hsa-miR-103a-3p","CLCN3"
"hsa-miR-103a-3p","CLOCK"
"hsa-miR-103a-3p","COL4A1"
"hsa-miR-103a-3p","COPA"
"hsa-miR-103a-3p","CREB1"
"hsa-miR-103a-3p","CTNND1"
"hsa-miR-103a-3p","CUL4B"
"hsa-miR-103a-3p","CYTH2"
"hsa-miR-103a-3p","DCTN3"
"hsa-miR-103a-3p","DDX3X"
"hsa-miR-103a-3p","DDX54"
"hsa-miR-103a-3p","DNAJC3"
"hsa-miR-103a-3p","DST"
"hsa-miR-103a-3p","DYRK1B"
"hsa-miR-103a-3p","DYSF"
"hsa-miR-103a-3p","E2F1"
"hsa-miR-103a-3p","EEF1D"
"hsa-miR-103a-3p","EGLN2"
"hsa-miR-103a-3p","EIF3F"
"hsa-miR-103a-3p","EIF4G2"
"hsa-miR-103a-3p","ELK3"
"hsa-miR-103a-3p","EPB41L2"
"hsa-miR-103a-3p","ERC1"
"hsa-miR-103a-3p","ERF"
"hsa-miR-103a-3p","ERN1"
"hsa-miR-103a-3p","EXT2"
"hsa-miR-103a-3p","FASTK"
"hsa-miR-103a-3p","FCGRT"
"hsa-miR-103a-3p","FLOT1"
"hsa-miR-103a-3p","FLT1"
"hsa-miR-103a-3p","FZD4"
"hsa-miR-103a-3p","GADD45G"
"hsa-miR-103a-3p","GIGYF1"
"hsa-miR-103a-3p","GLI2"
"hsa-miR-103a-3p","GNB2L1"
"hsa-miR-103a-3p","GOPC"
"hsa-miR-103a-3p","GSK3B"
"hsa-miR-103a-3p","GTF2H4"
"hsa-miR-103a-3p","HECTD1"
"hsa-miR-103a-3p","HERC3"
"hsa-miR-103a-3p","HIPK1"
"hsa-miR-103a-3p","HIPK3"
"hsa-miR-103a-3p","HIVEP1"
"hsa-miR-103a-3p","HMGN2"
"hsa-miR-103a-3p","HNRNPA1"
"hsa-miR-103a-3p","HUWE1"
"hsa-miR-103a-3p","IGF2R"
"hsa-miR-103a-3p","IGFBP2"
"hsa-miR-103a-3p","IL1RAP"
"hsa-miR-103a-3p","IQGAP1"
"hsa-miR-103a-3p","ITGA2"
"hsa-miR-103a-3p","ITGA6"
"hsa-miR-103a-3p","ITSN1"
"hsa-miR-103a-3p","KCNJ11"
"hsa-miR-103a-3p","KIF1B"
"hsa-miR-103a-3p","KPNA3"
"hsa-miR-103a-3p","LAMC1"
"hsa-miR-103a-3p","LATS1"
"hsa-miR-103a-3p","LRP1"
"hsa-miR-103a-3p","MAF1"
"hsa-miR-103a-3p","MAP1B"
"hsa-miR-103a-3p","MAPK6"
"hsa-miR-103a-3p","MBD3"
"hsa-miR-103a-3p","MCRS1"
"hsa-miR-103a-3p","MED7"
"hsa-miR-103a-3p","MFSD3"
"hsa-miR-103a-3p","MGA"
"hsa-miR-103a-3p","MLXIP"
"hsa-miR-103a-3p","MYCBP2"
"hsa-miR-103a-3p","MYH9"
"hsa-miR-103a-3p","MYO10"
"hsa-miR-103a-3p","MYO18B"
"hsa-miR-103a-3p","MYO5A"
"hsa-miR-103a-3p","NAPA"
"hsa-miR-103a-3p","NCKAP1"
"hsa-miR-103a-3p","NCOA2"
"hsa-miR-103a-3p","NFIC"
"hsa-miR-103a-3p","NID1"
"hsa-miR-103a-3p","NOTCH2"
"hsa-miR-103a-3p","NRP1"
"hsa-miR-103a-3p","NRP2"
"hsa-miR-103a-3p","NUAK1"
"hsa-miR-103a-3p","NUP50"
"hsa-miR-103a-3p","PABPN1"
"hsa-miR-103a-3p","PACSIN1"
"hsa-miR-103a-3p","PAFAH1B2"
"hsa-miR-103a-3p","PELI2"
"hsa-miR-103a-3p","PFN1"
"hsa-miR-103a-3p","PICALM"
"hsa-miR-103a-3p","PIK3R1"
