"cause","effect"
"hsa-miR-199a-5p","PLAU"
"hsa-miR-199a-5p","PLCB1"
"hsa-miR-199a-5p","PLCE1"
"hsa-miR-199a-5p","PLXNA1"
"hsa-miR-199a-5p","PMP22"
"hsa-miR-199a-5p","POLA2"
"hsa-miR-199a-5p","POU3F1"
"hsa-miR-199a-5p","PPARG"
"hsa-miR-199a-5p","PPARGC1A"
"hsa-miR-199a-5p","PPFIBP1"
"hsa-miR-199a-5p","PPL"
"hsa-miR-199a-5p","PPP1R12A"
"hsa-miR-199a-5p","PPP2R5E"
"hsa-miR-199a-5p","PRDM16"
"hsa-miR-199a-5p","PRDM2"
"hsa-miR-199a-5p","PREB"
"hsa-miR-199a-5p","PRKCA"
"hsa-miR-199a-5p","PRKCB"
"hsa-miR-199a-5p","PRPF40A"
"hsa-miR-199a-5p","PTGS2"
"hsa-miR-199a-5p","PTPMT1"
"hsa-miR-199a-5p","PTPN14"
"hsa-miR-199a-5p","PTPRG"
"hsa-miR-199a-5p","PVRL1"
"hsa-miR-199a-5p","PVRL3"
"hsa-miR-199a-5p","PXN"
"hsa-miR-199a-5p","QKI"
"hsa-miR-199a-5p","RAB7A"
"hsa-miR-199a-5p","RAD9A"
"hsa-miR-199a-5p","RAI1"
"hsa-miR-199a-5p","RAI14"
"hsa-miR-199a-5p","RAP2A"
"hsa-miR-199a-5p","RAPGEF2"
"hsa-miR-199a-5p","RBM14"
"hsa-miR-199a-5p","RBPMS"
"hsa-miR-199a-5p","RER1"
"hsa-miR-199a-5p","RIF1"
"hsa-miR-199a-5p","RIN2"
"hsa-miR-199a-5p","RNF19A"
"hsa-miR-199a-5p","ROCK1"
"hsa-miR-199a-5p","RORA"
"hsa-miR-199a-5p","RORB"
"hsa-miR-199a-5p","RPS6KA3"
"hsa-miR-199a-5p","RPS6KA5"
"hsa-miR-199a-5p","RRAS2"
"hsa-miR-199a-5p","RUNX1"
"hsa-miR-199a-5p","RUNX1T1"
"hsa-miR-199a-5p","SACS"
"hsa-miR-199a-5p","SDC2"
"hsa-miR-199a-5p","SEMA3F"
"hsa-miR-199a-5p","SERPINE1"
"hsa-miR-199a-5p","SERPINE2"
"hsa-miR-199a-5p","SERPINH1"
"hsa-miR-199a-5p","SETD5"
"hsa-miR-199a-5p","SF3B1"
"hsa-miR-199a-5p","SH3GLB1"
"hsa-miR-199a-5p","SH3PXD2A"
"hsa-miR-199a-5p","SKI"
"hsa-miR-199a-5p","SKIL"
"hsa-miR-199a-5p","SLC8A1"
"hsa-miR-199a-5p","SLIT2"
"hsa-miR-199a-5p","SNAI1"
"hsa-miR-199a-5p","SNAP29"
"hsa-miR-199a-5p","SNTB1"
"hsa-miR-199a-5p","SOCS5"
"hsa-miR-199a-5p","SOX4"
"hsa-miR-199a-5p","SOX5"
"hsa-miR-199a-5p","SOX6"
"hsa-miR-199a-5p","SP1"
"hsa-miR-199a-5p","STK11"
"hsa-miR-199a-5p","STK4"
"hsa-miR-199a-5p","STX11"
"hsa-miR-199a-5p","SWAP70"
"hsa-miR-199a-5p","SYNE1"
"hsa-miR-199a-5p","TACC1"
"hsa-miR-199a-5p","TAF6L"
"hsa-miR-199a-5p","TANC1"
"hsa-miR-199a-5p","TANK"
"hsa-miR-199a-5p","TAOK1"
"hsa-miR-199a-5p","TEAD1"
"hsa-miR-199a-5p","TES"
"hsa-miR-199a-5p","TFRC"
"hsa-miR-199a-5p","TGFB2"
"hsa-miR-199a-5p","TGFBR1"
"hsa-miR-199a-5p","THBS1"
"hsa-miR-199a-5p","THRA"
"hsa-miR-199a-5p","TLK1"
"hsa-miR-199a-5p","TLN1"
"hsa-miR-199a-5p","TMOD3"
"hsa-miR-199a-5p","TNIK"
"hsa-miR-199a-5p","TNKS2"
"hsa-miR-199a-5p","TPPP"
"hsa-miR-199a-5p","TRIM28"
"hsa-miR-199a-5p","TRIM5"
"hsa-miR-199a-5p","TRIP4"
"hsa-miR-199a-5p","TROVE2"
"hsa-miR-199a-5p","TSG101"
"hsa-miR-199a-5p","TSPAN6"
"hsa-miR-199a-5p","TSPO"
"hsa-miR-199a-5p","TWIST1"
"hsa-miR-199a-5p","UBE2D1"
"hsa-miR-199a-5p","UPF2"
"hsa-miR-199a-5p","USP6NL"
"hsa-miR-199a-5p","USP9X"
"hsa-miR-199a-5p","VLDLR"
"hsa-miR-199a-5p","VTA1"
"hsa-miR-199a-5p","WASF1"
"hsa-miR-199a-5p","WASL"
"hsa-miR-199a-5p","WNK1"
"hsa-miR-199a-5p","WNT2"
"hsa-miR-199a-5p","WNT7B"
"hsa-miR-199a-5p","YAP1"
"hsa-miR-199a-5p","ZBTB5"
"hsa-miR-199a-5p","ZEB1"
"hsa-miR-199a-5p","ZFP91"
"hsa-miR-199a-5p","ZNF512B"
"hsa-miR-199a-5p","ZNF579"
"hsa-miR-199a-5p","ZNF8"
"hsa-miR-199b-5p","ABHD4"
"hsa-miR-199b-5p","ABL2"
"hsa-miR-199b-5p","ACTG1"
"hsa-miR-199b-5p","ACTN1"
"hsa-miR-199b-5p","ACTR1B"
"hsa-miR-199b-5p","ACVR2A"
"hsa-miR-199b-5p","ADAM10"
"hsa-miR-199b-5p","AEBP2"
"hsa-miR-199b-5p","AIP"
"hsa-miR-199b-5p","AKAP12"
"hsa-miR-199b-5p","AKAP13"
"hsa-miR-199b-5p","ALX4"
"hsa-miR-199b-5p","ANK3"
"hsa-miR-199b-5p","AP3B1"
"hsa-miR-199b-5p","APP"
"hsa-miR-199b-5p","ARHGAP21"
"hsa-miR-199b-5p","ARHGAP29"
"hsa-miR-199b-5p","ARHGEF12"
"hsa-miR-199b-5p","ARL15"
"hsa-miR-199b-5p","ASRGL1"
"hsa-miR-199b-5p","ATF6"
"hsa-miR-199b-5p","ATF7IP"
"hsa-miR-199b-5p","ATRX"
"hsa-miR-199b-5p","ATXN7"
"hsa-miR-199b-5p","AXL"
"hsa-miR-199b-5p","BEND7"
"hsa-miR-199b-5p","BPTF"
"hsa-miR-199b-5p","BTAF1"
"hsa-miR-199b-5p","C19orf25"
"hsa-miR-199b-5p","CALD1"
"hsa-miR-199b-5p","CALU"
"hsa-miR-199b-5p","CAV1"
"hsa-miR-199b-5p","CAV2"
"hsa-miR-199b-5p","CBL"
"hsa-miR-199b-5p","CBLB"
"hsa-miR-199b-5p","CCDC88C"
"hsa-miR-199b-5p","CCND2"
"hsa-miR-199b-5p","CDC73"
"hsa-miR-199b-5p","CDH2"
"hsa-miR-199b-5p","CDK9"
"hsa-miR-199b-5p","CHMP5"
"hsa-miR-199b-5p","CITED2"
"hsa-miR-199b-5p","CNN1"
"hsa-miR-199b-5p","CNOT6"
"hsa-miR-199b-5p","COL4A5"
"hsa-miR-199b-5p","COL5A1"
"hsa-miR-199b-5p","COL6A1"
"hsa-miR-199b-5p","COL8A1"
"hsa-miR-199b-5p","COMT"
"hsa-miR-199b-5p","CPSF1"
"hsa-miR-199b-5p","CSNK1D"
"hsa-miR-199b-5p","CSRP2"
"hsa-miR-199b-5p","CTGF"
"hsa-miR-199b-5p","CXCL11"
"hsa-miR-199b-5p","CXXC5"
"hsa-miR-199b-5p","DCP2"
"hsa-miR-199b-5p","DDR1"
"hsa-miR-199b-5p","DDR2"
"hsa-miR-199b-5p","DDX3X"
"hsa-miR-199b-5p","DST"
"hsa-miR-199b-5p","DYRK1A"
"hsa-miR-199b-5p","E2F3"
"hsa-miR-199b-5p","EBF1"
"hsa-miR-199b-5p","EEF1D"
"hsa-miR-199b-5p","EGR1"
"hsa-miR-199b-5p","EML4"
"hsa-miR-199b-5p","ENAH"
"hsa-miR-199b-5p","ENOX2"
"hsa-miR-199b-5p","ENTPD6"
"hsa-miR-199b-5p","EPAS1"
"hsa-miR-199b-5p","EPHA7"
"hsa-miR-199b-5p","ETS1"
"hsa-miR-199b-5p","ETS2"
"hsa-miR-199b-5p","ETV6"
"hsa-miR-199b-5p","F9"
"hsa-miR-199b-5p","FBXO28"
"hsa-miR-199b-5p","FBXO30"
"hsa-miR-199b-5p","FER"
"hsa-miR-199b-5p","FGF7"
"hsa-miR-199b-5p","FKBP5"
"hsa-miR-199b-5p","FN1"
"hsa-miR-199b-5p","FOS"
"hsa-miR-199b-5p","FZD4"
"hsa-miR-199b-5p","GATA6"
"hsa-miR-199b-5p","GATAD2B"
"hsa-miR-199b-5p","GRIP1"
"hsa-miR-199b-5p","GSK3B"
"hsa-miR-199b-5p","HGF"
"hsa-miR-199b-5p","HHIP"
"hsa-miR-199b-5p","HIF1A"
"hsa-miR-199b-5p","HIP1R"
"hsa-miR-199b-5p","HIPK3"
"hsa-miR-199b-5p","HLF"
"hsa-miR-199b-5p","HOXA7"
"hsa-miR-199b-5p","HOXA9"
"hsa-miR-199b-5p","HSPA5"
"hsa-miR-199b-5p","IGF1"
"hsa-miR-199b-5p","IL13RA1"
"hsa-miR-199b-5p","IL1RL1"
"hsa-miR-199b-5p","IPO8"
"hsa-miR-199b-5p","IQGAP2"
"hsa-miR-199b-5p","ITGA1"
"hsa-miR-199b-5p","ITGA4"
"hsa-miR-199b-5p","ITGA8"
"hsa-miR-199b-5p","ITGB8"
"hsa-miR-199b-5p","JAG1"
"hsa-miR-199b-5p","KIT"
"hsa-miR-199b-5p","KLF12"
"hsa-miR-199b-5p","KLF9"
"hsa-miR-199b-5p","KRAS"
"hsa-miR-199b-5p","KTN1"
"hsa-miR-199b-5p","LAMC1"
"hsa-miR-199b-5p","LAX1"
"hsa-miR-199b-5p","LTBP1"
"hsa-miR-199b-5p","LZTS2"
"hsa-miR-199b-5p","MAP3K11"
"hsa-miR-199b-5p","MAP3K2"
"hsa-miR-199b-5p","MAP3K4"
"hsa-miR-199b-5p","MAPRE2"
"hsa-miR-199b-5p","MARK4"
"hsa-miR-199b-5p","MATN2"
"hsa-miR-199b-5p","MEF2C"
"hsa-miR-199b-5p","MEIS2"
"hsa-miR-199b-5p","MIB1"
"hsa-miR-199b-5p","MKL2"
"hsa-miR-199b-5p","MMP16"
"hsa-miR-199b-5p","MMP2"
"hsa-miR-199b-5p","MORF4L1"
"hsa-miR-199b-5p","MTA1"
"hsa-miR-199b-5p","MYH9"
"hsa-miR-199b-5p","MYO10"
"hsa-miR-199b-5p","MYO5A"
"hsa-miR-199b-5p","NACC1"
"hsa-miR-199b-5p","NCKAP1"
"hsa-miR-199b-5p","NDUFA13"
"hsa-miR-199b-5p","NEDD4"
"hsa-miR-199b-5p","NEFM"
"hsa-miR-199b-5p","NFIA"
"hsa-miR-199b-5p","NFIL3"
"hsa-miR-199b-5p","NID2"
"hsa-miR-199b-5p","NUFIP2"
"hsa-miR-199b-5p","OSR1"
"hsa-miR-199b-5p","PAFAH1B2"
"hsa-miR-199b-5p","PAK4"
"hsa-miR-199b-5p","PARVA"
"hsa-miR-199b-5p","PAX3"
"hsa-miR-199b-5p","PBRM1"
"hsa-miR-199b-5p","PDE4D"
"hsa-miR-199b-5p","PDGFRA"
"hsa-miR-199b-5p","PHPT1"
"hsa-miR-199b-5p","PIN1"
"hsa-miR-199b-5p","PKN2"
"hsa-miR-199b-5p","PLAG1"
"hsa-miR-199b-5p","PLCB1"
"hsa-miR-199b-5p","PLCE1"
"hsa-miR-199b-5p","PLXNA1"
"hsa-miR-199b-5p","PMP22"
"hsa-miR-199b-5p","POLA2"
"hsa-miR-199b-5p","POU3F1"
"hsa-miR-199b-5p","PPARGC1A"
"hsa-miR-199b-5p","PPFIBP1"
"hsa-miR-199b-5p","PPL"
"hsa-miR-199b-5p","PPP1R12A"
"hsa-miR-199b-5p","PPP2R5E"
"hsa-miR-199b-5p","PRDM16"
"hsa-miR-199b-5p","PREB"
"hsa-miR-199b-5p","PRKCA"
"hsa-miR-199b-5p","PRKDC"
"hsa-miR-199b-5p","PRPF40A"
"hsa-miR-199b-5p","PTPMT1"
"hsa-miR-199b-5p","PTPRG"
"hsa-miR-199b-5p","PVRL1"
"hsa-miR-199b-5p","PVRL3"
"hsa-miR-199b-5p","PXN"
"hsa-miR-199b-5p","QKI"
"hsa-miR-199b-5p","RAP2A"
"hsa-miR-199b-5p","RB1"
"hsa-miR-199b-5p","RBM14"
"hsa-miR-199b-5p","RER1"
"hsa-miR-199b-5p","RIN2"
"hsa-miR-199b-5p","RNF19A"
"hsa-miR-199b-5p","ROCK1"
"hsa-miR-199b-5p","RORA"
"hsa-miR-199b-5p","RORB"
"hsa-miR-199b-5p","RPS6KA5"
"hsa-miR-199b-5p","RUNX1"
"hsa-miR-199b-5p","RUNX1T1"
"hsa-miR-199b-5p","SACS"
"hsa-miR-199b-5p","SDC2"
"hsa-miR-199b-5p","SEMA3F"
"hsa-miR-199b-5p","SERPINE1"
"hsa-miR-199b-5p","SERPINE2"
"hsa-miR-199b-5p","SERPINH1"
"hsa-miR-199b-5p","SET"
"hsa-miR-199b-5p","SF3B1"
"hsa-miR-199b-5p","SH3GLB1"
"hsa-miR-199b-5p","SH3PXD2A"
"hsa-miR-199b-5p","SKI"
"hsa-miR-199b-5p","SLC8A1"
"hsa-miR-199b-5p","SLIT2"
"hsa-miR-199b-5p","SMARCA4"
"hsa-miR-199b-5p","SNAI1"
"hsa-miR-199b-5p","SNTB1"
"hsa-miR-199b-5p","SNX6"
"hsa-miR-199b-5p","SOX4"
"hsa-miR-199b-5p","SOX5"
"hsa-miR-199b-5p","SOX6"
"hsa-miR-199b-5p","SP1"
"hsa-miR-199b-5p","STK11"
"hsa-miR-199b-5p","STK4"
"hsa-miR-199b-5p","STRN"
"hsa-miR-199b-5p","STX11"
"hsa-miR-199b-5p","SWAP70"
"hsa-miR-199b-5p","SYNE1"
"hsa-miR-199b-5p","TACC1"
"hsa-miR-199b-5p","TAF6L"
"hsa-miR-199b-5p","TANC1"
"hsa-miR-199b-5p","TAOK1"
"hsa-miR-199b-5p","TEAD1"
"hsa-miR-199b-5p","TGFB2"
"hsa-miR-199b-5p","THBS1"
"hsa-miR-199b-5p","THRA"
"hsa-miR-199b-5p","TLN1"
"hsa-miR-199b-5p","TMOD3"
"hsa-miR-199b-5p","TNIK"
"hsa-miR-199b-5p","TPPP"
"hsa-miR-199b-5p","TRIM11"
"hsa-miR-199b-5p","TRIP4"
"hsa-miR-199b-5p","TSPAN6"
"hsa-miR-199b-5p","TSPO"
"hsa-miR-199b-5p","TWIST1"
"hsa-miR-199b-5p","UBE2J1"
"hsa-miR-199b-5p","USP6NL"
"hsa-miR-199b-5p","USP9X"
"hsa-miR-199b-5p","VLDLR"
"hsa-miR-199b-5p","VTA1"
"hsa-miR-199b-5p","WASL"
"hsa-miR-199b-5p","WNK1"
"hsa-miR-199b-5p","WNT2"
"hsa-miR-199b-5p","WNT7B"
"hsa-miR-199b-5p","YAP1"
"hsa-miR-199b-5p","YWHAG"
"hsa-miR-199b-5p","YWHAZ"
"hsa-miR-199b-5p","ZBTB43"
"hsa-miR-199b-5p","ZBTB5"
"hsa-miR-199b-5p","ZEB1"
"hsa-miR-199b-5p","ZFP91"
"hsa-miR-199b-5p","ZHX1"
"hsa-miR-199b-5p","ZNF148"
"hsa-miR-199b-5p","ZNF512B"
"hsa-miR-199b-5p","ZNF579"
"hsa-miR-19a-5p","ACD"
"hsa-miR-19a-5p","ADAM12"
"hsa-miR-19a-5p","AHNAK"
"hsa-miR-19a-5p","ATXN1"
"hsa-miR-19a-5p","BNC2"
"hsa-miR-19a-5p","C10orf2"
"hsa-miR-19a-5p","CDH11"
"hsa-miR-19a-5p","CFH"
"hsa-miR-19a-5p","CNKSR2"
"hsa-miR-19a-5p","COL1A2"
"hsa-miR-19a-5p","COL3A1"
"hsa-miR-19a-5p","DEDD2"
"hsa-miR-19a-5p","DKC1"
"hsa-miR-19a-5p","DUT"
"hsa-miR-19a-5p","ENC1"
"hsa-miR-19a-5p","EWSR1"
"hsa-miR-19a-5p","EZH2"
"hsa-miR-19a-5p","FASTK"
"hsa-miR-19a-5p","FBN1"
"hsa-miR-19a-5p","GGA1"
"hsa-miR-19a-5p","GIGYF1"
"hsa-miR-19a-5p","GRK6"
"hsa-miR-19a-5p","HDAC5"
"hsa-miR-19a-5p","HDAC7"
"hsa-miR-19a-5p","IGF1"
"hsa-miR-19a-5p","IL1R1"
"hsa-miR-19a-5p","INHBA"
"hsa-miR-19a-5p","KDELR1"
"hsa-miR-19a-5p","KITLG"
"hsa-miR-19a-5p","LSM4"
"hsa-miR-19a-5p","MAZ"
"hsa-miR-19a-5p","MBD3"
"hsa-miR-19a-5p","MED26"
"hsa-miR-19a-5p","NCKIPSD"
"hsa-miR-19a-5p","NUAK1"
"hsa-miR-19a-5p","PILRB"
"hsa-miR-19a-5p","PPFIA2"
"hsa-miR-19a-5p","PTPN14"
"hsa-miR-19a-5p","RABGGTB"
"hsa-miR-19a-5p","RBM14"
"hsa-miR-19a-5p","REXO1"
"hsa-miR-19a-5p","RNF2"
"hsa-miR-19a-5p","RORB"
"hsa-miR-19a-5p","RUNX1T1"
"hsa-miR-19a-5p","SOCS5"
"hsa-miR-19a-5p","TACC1"
"hsa-miR-19a-5p","UBAC2"
"hsa-miR-19a-5p","VANGL1"
"hsa-miR-19a-5p","ZFPM2"
"hsa-miR-19a-5p","ZHX3"
"hsa-miR-19a-5p","ZMIZ2"
"hsa-miR-19b-1-5p","BRD1"
"hsa-miR-19b-1-5p","C10orf2"
"hsa-miR-19b-1-5p","DKC1"
"hsa-miR-19b-1-5p","ENC1"
"hsa-miR-19b-1-5p","FOXP1"
"hsa-miR-19b-1-5p","HDAC5"
"hsa-miR-19b-1-5p","IDH1"
"hsa-miR-19b-1-5p","IRS2"
"hsa-miR-19b-1-5p","KITLG"
"hsa-miR-19b-1-5p","MAZ"
"hsa-miR-19b-1-5p","MED26"
"hsa-miR-19b-1-5p","MLLT6"
"hsa-miR-19b-1-5p","MNT"
"hsa-miR-19b-1-5p","MYC"
"hsa-miR-19b-1-5p","NAP1L1"
"hsa-miR-19b-1-5p","NDFIP2"
"hsa-miR-19b-1-5p","NRBP1"
"hsa-miR-19b-1-5p","RPL4"
"hsa-miR-19b-1-5p","SAAL1"
"hsa-miR-19b-1-5p","STK24"
"hsa-miR-19b-1-5p","THOP1"
"hsa-miR-19b-1-5p","TNPO2"
"hsa-miR-19b-1-5p","UBAC2"
"hsa-miR-19b-2-5p","MYC"
"hsa-miR-200a-5p","ABL2"
"hsa-miR-200a-5p","ACVR2A"
"hsa-miR-200a-5p","AKAP12"
"hsa-miR-200a-5p","AKAP2"
"hsa-miR-200a-5p","ALX4"
"hsa-miR-200a-5p","ANK2"
"hsa-miR-200a-5p","ARNTL2"
"hsa-miR-200a-5p","ATF5"
"hsa-miR-200a-5p","ATP2B1"
"hsa-miR-200a-5p","BACE1"
"hsa-miR-200a-5p","BACH2"
"hsa-miR-200a-5p","BNC2"
"hsa-miR-200a-5p","BRI3BP"
"hsa-miR-200a-5p","BSG"
"hsa-miR-200a-5p","CAV2"
"hsa-miR-200a-5p","CBX1"
"hsa-miR-200a-5p","CCND1"
"hsa-miR-200a-5p","CCND2"
"hsa-miR-200a-5p","CCNL2"
"hsa-miR-200a-5p","CDC25A"
"hsa-miR-200a-5p","CDK6"
"hsa-miR-200a-5p","CFL2"
"hsa-miR-200a-5p","CKS2"
"hsa-miR-200a-5p","CNTN1"
"hsa-miR-200a-5p","CUBN"
"hsa-miR-200a-5p","CXCL12"
"hsa-miR-200a-5p","DUSP1"
"hsa-miR-200a-5p","DUSP3"
"hsa-miR-200a-5p","DUSP7"
"hsa-miR-200a-5p","EGLN1"
"hsa-miR-200a-5p","EGR2"
"hsa-miR-200a-5p","ELK3"
"hsa-miR-200a-5p","ERG"
"hsa-miR-200a-5p","EZH2"
"hsa-miR-200a-5p","FBXW7"
"hsa-miR-200a-5p","FGFR1"
"hsa-miR-200a-5p","FGFR3"
"hsa-miR-200a-5p","FLI1"
"hsa-miR-200a-5p","FOXA1"
"hsa-miR-200a-5p","FOXC1"
"hsa-miR-200a-5p","FOXN3"
"hsa-miR-200a-5p","FOXO3"
"hsa-miR-200a-5p","FOXP2"
"hsa-miR-200a-5p","FRMD6"
"hsa-miR-200a-5p","FST"
"hsa-miR-200a-5p","GDF6"
"hsa-miR-200a-5p","GNA13"
"hsa-miR-200a-5p","GNAI1"
"hsa-miR-200a-5p","H2AFZ"
"hsa-miR-200a-5p","HECW1"
"hsa-miR-200a-5p","HGF"
"hsa-miR-200a-5p","HLF"
"hsa-miR-200a-5p","HNRNPC"
"hsa-miR-200a-5p","HTR2A"
"hsa-miR-200a-5p","IGF2"
"hsa-miR-200a-5p","JAG1"
"hsa-miR-200a-5p","KCNJ2"
"hsa-miR-200a-5p","KHDRBS3"
"hsa-miR-200a-5p","KIAA0408"
"hsa-miR-200a-5p","KLF10"
"hsa-miR-200a-5p","KLF6"
"hsa-miR-200a-5p","KLHL20"
"hsa-miR-200a-5p","KSR1"
"hsa-miR-200a-5p","LFNG"
"hsa-miR-200a-5p","LPHN2"
"hsa-miR-200a-5p","MAGED4B"
"hsa-miR-200a-5p","MAP4K4"
"hsa-miR-200a-5p","MEIS2"
"hsa-miR-200a-5p","MMP16"
"hsa-miR-200a-5p","MSH2"
"hsa-miR-200a-5p","MYB"
"hsa-miR-200a-5p","NAP1L4"
"hsa-miR-200a-5p","NCOA3"
"hsa-miR-200a-5p","NFIB"
"hsa-miR-200a-5p","NR3C1"
"hsa-miR-200a-5p","NRP1"
"hsa-miR-200a-5p","NRP2"
"hsa-miR-200a-5p","PAPPA"
"hsa-miR-200a-5p","PITX2"
"hsa-miR-200a-5p","PLXNA3"
"hsa-miR-200a-5p","PRKD1"
"hsa-miR-200a-5p","PSMD11"
"hsa-miR-200a-5p","PTCH1"
"hsa-miR-200a-5p","PTPRD"
"hsa-miR-200a-5p","QARS"
"hsa-miR-200a-5p","QKI"
"hsa-miR-200a-5p","RAPGEF2"
"hsa-miR-200a-5p","RERE"
"hsa-miR-200a-5p","RNF11"
"hsa-miR-200a-5p","RPA2"
"hsa-miR-200a-5p","SCN5A"
"hsa-miR-200a-5p","SFPQ"
"hsa-miR-200a-5p","SH3D19"
"hsa-miR-200a-5p","SLC18A2"
"hsa-miR-200a-5p","SMO"
"hsa-miR-200a-5p","SNAP91"
"hsa-miR-200a-5p","SOBP"
"hsa-miR-200a-5p","SOD2"
"hsa-miR-200a-5p","SOX17"
"hsa-miR-200a-5p","SPAG9"
"hsa-miR-200a-5p","STAT5A"
"hsa-miR-200a-5p","STAT5B"
"hsa-miR-200a-5p","STX2"
"hsa-miR-200a-5p","STX7"
"hsa-miR-200a-5p","STXBP2"
"hsa-miR-200a-5p","SUB1"
"hsa-miR-200a-5p","SYNE1"
"hsa-miR-200a-5p","TACC3"
"hsa-miR-200a-5p","TAF12"
"hsa-miR-200a-5p","TARDBP"
"hsa-miR-200a-5p","TCF4"
"hsa-miR-200a-5p","TCF7L1"
"hsa-miR-200a-5p","TGFBR1"
"hsa-miR-200a-5p","TNFAIP3"
"hsa-miR-200a-5p","TNS1"
"hsa-miR-200a-5p","TRAM2"
"hsa-miR-200a-5p","UBASH3B"
"hsa-miR-200a-5p","VCAM1"
"hsa-miR-200a-5p","VCAN"
"hsa-miR-200a-5p","WASF3"
"hsa-miR-200a-5p","WIPF1"
"hsa-miR-200a-5p","WWTR1"
"hsa-miR-200a-5p","ZEB1"
"hsa-miR-200a-5p","ZEB2"
"hsa-miR-200a-5p","ZFPM2"
"hsa-miR-200a-5p","ZHX3"
"hsa-miR-200b-5p","ABCA1"
"hsa-miR-200b-5p","ABI2"
"hsa-miR-200b-5p","ABL2"
"hsa-miR-200b-5p","ACTR3"
"hsa-miR-200b-5p","ACVR2A"
"hsa-miR-200b-5p","ADAM9"
"hsa-miR-200b-5p","ADIPOR2"
"hsa-miR-200b-5p","AEBP2"
"hsa-miR-200b-5p","AKAP11"
"hsa-miR-200b-5p","AKAP2"
"hsa-miR-200b-5p","ALX4"
"hsa-miR-200b-5p","AP1S2"
"hsa-miR-200b-5p","APC"
"hsa-miR-200b-5p","ARHGAP26"
"hsa-miR-200b-5p","ARL3"
"hsa-miR-200b-5p","ARL5A"
"hsa-miR-200b-5p","ASAP1"
"hsa-miR-200b-5p","ASCC3"
"hsa-miR-200b-5p","ATF7IP"
"hsa-miR-200b-5p","ATP2A2"
"hsa-miR-200b-5p","ATXN1"
"hsa-miR-200b-5p","ATXN1L"
"hsa-miR-200b-5p","AVPR1A"
"hsa-miR-200b-5p","BACH2"
"hsa-miR-200b-5p","BDKRB2"
"hsa-miR-200b-5p","BDP1"
"hsa-miR-200b-5p","BHLHE41"
"hsa-miR-200b-5p","BICD2"
"hsa-miR-200b-5p","BNC2"
"hsa-miR-200b-5p","BNIP3"
"hsa-miR-200b-5p","BPTF"
"hsa-miR-200b-5p","CACHD1"
"hsa-miR-200b-5p","CALU"
"hsa-miR-200b-5p","CAMK2D"
"hsa-miR-200b-5p","CASK"
"hsa-miR-200b-5p","CASKIN1"
"hsa-miR-200b-5p","CBL"
"hsa-miR-200b-5p","CBX4"
"hsa-miR-200b-5p","CCND1"
"hsa-miR-200b-5p","CCNL2"
"hsa-miR-200b-5p","CD59"
"hsa-miR-200b-5p","CDC27"
"hsa-miR-200b-5p","CDH11"
"hsa-miR-200b-5p","CFH"
"hsa-miR-200b-5p","CFL2"
"hsa-miR-200b-5p","CKS2"
"hsa-miR-200b-5p","CLIC4"
"hsa-miR-200b-5p","COL4A3BP"
"hsa-miR-200b-5p","CREB1"
"hsa-miR-200b-5p","CREB5"
"hsa-miR-200b-5p","CRKL"
"hsa-miR-200b-5p","CTNNA1"
"hsa-miR-200b-5p","CYTH3"
"hsa-miR-200b-5p","DACT1"
"hsa-miR-200b-5p","DCC"
"hsa-miR-200b-5p","DCUN1D1"
"hsa-miR-200b-5p","DMD"
"hsa-miR-200b-5p","DUSP1"
"hsa-miR-200b-5p","DUSP7"
"hsa-miR-200b-5p","E2F3"
"hsa-miR-200b-5p","EEA1"
"hsa-miR-200b-5p","EFNB2"
"hsa-miR-200b-5p","EGLN1"
"hsa-miR-200b-5p","EIF2B5"
"hsa-miR-200b-5p","ELK3"
"hsa-miR-200b-5p","ELK4"
"hsa-miR-200b-5p","EP300"
"hsa-miR-200b-5p","EPS8"
"hsa-miR-200b-5p","ERBB2IP"
"hsa-miR-200b-5p","ERC1"
"hsa-miR-200b-5p","ERG"
"hsa-miR-200b-5p","ETS1"
"hsa-miR-200b-5p","ETS2"
"hsa-miR-200b-5p","ETV5"
"hsa-miR-200b-5p","EZH2"
"hsa-miR-200b-5p","FBLN5"
"hsa-miR-200b-5p","FBXW11"
"hsa-miR-200b-5p","FBXW7"
"hsa-miR-200b-5p","FEZ2"
"hsa-miR-200b-5p","FGF18"
"hsa-miR-200b-5p","FGFR1"
"hsa-miR-200b-5p","FLI1"
"hsa-miR-200b-5p","FLT1"
"hsa-miR-200b-5p","FN1"
"hsa-miR-200b-5p","FOXC1"
"hsa-miR-200b-5p","FOXF2"
"hsa-miR-200b-5p","FRMD6"
"hsa-miR-200b-5p","FSCN1"
"hsa-miR-200b-5p","FUT4"
"hsa-miR-200b-5p","FYN"
"hsa-miR-200b-5p","GABPA"
"hsa-miR-200b-5p","GDF6"
"hsa-miR-200b-5p","GIGYF1"
"hsa-miR-200b-5p","GIT2"
"hsa-miR-200b-5p","GLG1"
"hsa-miR-200b-5p","GLI3"
"hsa-miR-200b-5p","GNA13"
"hsa-miR-200b-5p","GNAQ"
"hsa-miR-200b-5p","GOSR2"
"hsa-miR-200b-5p","GRAP2"
"hsa-miR-200b-5p","GREM2"
"hsa-miR-200b-5p","GRIN2A"
"hsa-miR-200b-5p","GRIP1"
"hsa-miR-200b-5p","GTF2E1"
"hsa-miR-200b-5p","HECW2"
"hsa-miR-200b-5p","HFE"
